date,open,close,high,low,volume,code
2009-08-18,2845.33,2910.88,2920.64,2827.11,106252000.0,sh000001
2009-08-19,2916.09,2785.58,2929.06,2761.4,114469000.0,sh000001
2009-08-20,2798.37,2911.58,2914.64,2798.37,110039000.0,sh000001
2009-08-21,2905.05,2960.77,2969.52,2883.27,126790000.0,sh000001
2009-08-24,2982.19,2993.43,3004.9,2944.92,122876000.0,sh000001
2009-08-25,2980.1,2915.8,2980.1,2823.64,145236000.0,sh000001
2009-08-26,2889.74,2967.59,2995.8,2872.26,130425000.0,sh000001
2009-08-27,2947.83,2946.4,2988.03,2909.89,136746000.0,sh000001
2009-08-28,2938.42,2860.69,2949.43,2843.11,123048000.0,sh000001
2009-08-31,2817.63,2667.75,2817.63,2663.0,118246000.0,sh000001
2009-09-01,2649.17,2683.72,2727.08,2639.76,98042600.0,sh000001
2009-09-02,2681.33,2714.97,2729.71,2669.22,83934700.0,sh000001
2009-09-03,2722.3,2845.02,2854.16,2715.62,129890000.0,sh000001
2009-09-04,2841.17,2861.61,2875.98,2827.58,128890000.0,sh000001
2009-09-07,2877.62,2881.12,2919.35,2860.0,131183000.0,sh000001
2009-09-08,2865.7,2930.48,2931.23,2831.85,127929000.0,sh000001
2009-09-09,2944.17,2946.26,2962.29,2900.11,130754000.0,sh000001
2009-09-10,2934.96,2924.88,2958.95,2911.21,105895000.0,sh000001
2009-09-11,2917.19,2989.79,2999.33,2915.9,123247000.0,sh000001
2009-09-14,2990.93,3026.74,3033.08,2984.83,143711000.0,sh000001
2009-09-15,3029.1,3033.73,3050.43,2999.43,144468000.0,sh000001
2009-09-16,3027.51,2999.71,3028.56,2960.59,147416000.0,sh000001
2009-09-17,3015.59,3060.26,3064.23,3015.59,160740000.0,sh000001
2009-09-18,3063.31,2962.67,3068.03,2940.83,168077000.0,sh000001
2009-09-21,2937.93,2967.01,2968.7,2871.65,136232000.0,sh000001
2009-09-22,2956.13,2897.55,2982.9,2896.94,124075000.0,sh000001
2009-09-23,2897.81,2842.72,2924.2,2825.86,107626000.0,sh000001
2009-09-24,2824.58,2853.55,2886.26,2783.11,102541000.0,sh000001
2009-09-25,2836.7,2838.84,2864.07,2812.92,75167600.0,sh000001
2009-09-28,2844.37,2763.52,2857.95,2752.77,71874600.0,sh000001
2009-09-29,2763.76,2754.54,2779.69,2712.3,73565500.0,sh000001
2009-09-30,2772.57,2779.43,2803.86,2763.71,64833300.0,sh000001
2009-10-09,2840.13,2911.72,2912.55,2834.62,85546600.0,sh000001
2009-10-12,2927.02,2894.48,2932.08,2893.57,88186600.0,sh000001
2009-10-13,2889.79,2936.19,2937.82,2886.96,79997900.0,sh000001
2009-10-14,2945.67,2970.53,3010.61,2943.74,129630000.0,sh000001
2009-10-15,2994.89,2979.79,3014.26,2967.11,98617600.0,sh000001
2009-10-16,2992.75,2976.63,3008.18,2931.92,92222800.0,sh000001
2009-10-19,2974.64,3038.27,3039.6,2962.31,120616000.0,sh000001
2009-10-20,3062.55,3084.45,3084.94,3053.64,143651000.0,sh000001
2009-10-21,3080.52,3070.59,3105.51,3062.56,135483000.0,sh000001
2009-10-22,3068.68,3051.41,3080.66,3045.03,103031000.0,sh000001
2009-10-23,3057.39,3107.85,3123.46,3057.39,138601000.0,sh000001
2009-10-26,3114.29,3109.57,3123.36,3083.18,114826000.0,sh000001
2009-10-27,3086.09,3021.46,3086.09,3020.49,120887000.0,sh000001
2009-10-28,3014.18,3031.33,3038.06,2974.26,100973000.0,sh000001
2009-10-29,2975.2,2960.47,2993.44,2952.01,110282000.0,sh000001
2009-10-30,3007.25,2995.85,3027.13,2983.93,104792000.0,sh000001
2009-11-02,2933.82,3076.65,3077.91,2923.52,137286000.0,sh000001
2009-11-03,3085.74,3114.23,3121.2,3078.94,150552000.0,sh000001
2009-11-04,3119.31,3128.54,3141.45,3096.35,145370000.0,sh000001
2009-11-05,3133.5,3155.05,3158.72,3122.52,145466000.0,sh000001
2009-11-06,3176.14,3164.04,3183.57,3156.99,163491000.0,sh000001
2009-11-09,3162.15,3175.58,3176.66,3141.77,139190000.0,sh000001
2009-11-10,3203.17,3178.61,3211.1,3176.25,142448000.0,sh000001
2009-11-11,3176.31,3175.19,3186.59,3149.07,126822000.0,sh000001
2009-11-12,3181.46,3172.95,3199.87,3163.08,138033000.0,sh000001
2009-11-13,3164.65,3187.65,3189.09,3127.5,151147000.0,sh000001
2009-11-16,3206.43,3275.05,3275.55,3206.43,200379000.0,sh000001
2009-11-17,3291.04,3282.89,3298.38,3275.3,166037000.0,sh000001
2009-11-18,3287.26,3303.23,3315.87,3274.21,158664000.0,sh000001
2009-11-19,3311.19,3320.61,3329.03,3285.8,174620000.0,sh000001
2009-11-20,3309.38,3308.35,3332.53,3280.18,176074000.0,sh000001
2009-11-23,3312.97,3338.66,3339.3,3305.5,169532000.0,sh000001
2009-11-24,3352.22,3223.53,3361.39,3214.03,250212000.0,sh000001
2009-11-25,3214.81,3290.17,3291.17,3188.02,189027000.0,sh000001
2009-11-26,3296.01,3170.98,3305.33,3160.35,217979000.0,sh000001
2009-11-27,3137.3,3096.26,3169.75,3080.89,148803000.0,sh000001
2009-11-30,3114.29,3195.3,3195.88,3114.29,138860000.0,sh000001
2009-12-01,3191.06,3235.36,3240.66,3173.42,165280000.0,sh000001
2009-12-02,3252.98,3269.75,3278.27,3245.96,175051000.0,sh000001
2009-12-03,3268.0,3264.63,3270.37,3227.77,159220000.0,sh000001
2009-12-04,3256.61,3317.04,3319.13,3214.84,215945000.0,sh000001
2009-12-07,3313.06,3331.9,3334.01,3302.13,139876000.0,sh000001
2009-12-08,3330.33,3296.66,3330.38,3260.67,137066000.0,sh000001
2009-12-09,3258.0,3239.57,3284.65,3228.2,115095000.0,sh000001
2009-12-10,3258.35,3254.26,3276.13,3225.56,94306500.0,sh000001
2009-12-11,3260.45,3247.32,3280.94,3242.37,91543000.0,sh000001
2009-12-14,3246.95,3302.9,3315.03,3178.23,118243000.0,sh000001
2009-12-15,3283.6,3274.46,3303.18,3267.94,101485000.0,sh000001
2009-12-16,3262.86,3255.21,3299.33,3246.61,103874000.0,sh000001
2009-12-17,3261.61,3179.08,3272.98,3176.63,105647000.0,sh000001
2009-12-18,3154.81,3113.89,3169.58,3108.03,101866000.0,sh000001
2009-12-21,3108.07,3122.97,3123.99,3088.0,74568100.0,sh000001
2009-12-22,3126.61,3050.52,3129.31,3039.86,85080800.0,sh000001
2009-12-23,3048.2,3073.78,3078.84,3041.35,80058100.0,sh000001
2009-12-24,3080.87,3153.41,3156.53,3075.11,102406000.0,sh000001
2009-12-25,3149.226,3141.353,3154.774,3128.15,84545783.0,sh000001
2009-12-28,3148.86,3188.785,3202.087,3148.86,91211608.0,sh000001
2009-12-29,3190.172,3211.761,3212.516,3166.758,102612637.0,sh000001
2009-12-30,3211.828,3262.6,3267.0,3206.22,129456039.0,sh000001
2009-12-31,3264.998,3277.139,3282.21,3250.03,116520402.0,sh000001
2010-01-04,3289.75,3243.76,3295.28,3243.32,109447927.0,sh000001
2010-01-05,3254.468,3282.179,3290.51,3221.46,126115066.0,sh000001
2010-01-06,3277.517,3254.215,3295.87,3253.04,123651384.0,sh000001
2010-01-07,3253.991,3192.776,3268.82,3176.71,128652827.0,sh000001
2010-01-08,3177.259,3195.997,3198.92,3149.02,98377147.0,sh000001
2010-01-11,3301.611,3212.75,3306.75,3197.33,136327216.0,sh000001
2010-01-12,3205.705,3273.966,3275.2,3180.09,140655241.0,sh000001
2010-01-13,3204.976,3172.658,3232.82,3165.49,158344278.0,sh000001
2010-01-14,3183.381,3215.55,3219.02,3165.6,135954504.0,sh000001
2010-01-15,3217.19,3224.152,3241.82,3197.22,120541135.0,sh000001
2010-01-18,3213.637,3237.098,3238.24,3202.21,135067238.0,sh000001
2010-01-19,3242.216,3246.874,3268.81,3236.84,129943532.0,sh000001
2010-01-20,3252.037,3151.85,3255.13,3148.33,158243112.0,sh000001
2010-01-21,3154.189,3158.863,3176.15,3126.9,114337079.0,sh000001
2010-01-22,3118.724,3128.588,3147.83,3062.63,137758538.0,sh000001
2010-01-25,3103.32,3094.411,3137.0,3092.93,78361862.0,sh000001
2010-01-26,3094.848,3019.394,3107.2,3001.96,93507092.0,sh000001
2010-01-27,3020.54,2986.607,3028.65,2972.63,76552214.0,sh000001
2010-01-28,2985.214,2994.143,3006.04,2963.89,73365767.0,sh000001
2010-01-29,2979.743,2989.292,3024.85,2968.45,80475875.0,sh000001
2010-02-01,2981.374,2941.36,2981.375,2912.89,88147114.0,sh000001
2010-02-02,2955.753,2934.713,2990.75,2930.56,82485789.0,sh000001
2010-02-03,2945.034,3003.835,3005.13,2890.02,101022537.0,sh000001
2010-02-04,2983.05,2995.308,3015.13,2968.68,99918364.0,sh000001
2010-02-05,2936.197,2939.402,2959.23,2918.91,97274989.0,sh000001
2010-02-08,2936.452,2935.174,2954.27,2922.19,63299582.0,sh000001
2010-02-09,2932.09,2948.842,2957.47,2929.21,62282207.0,sh000001
2010-02-10,2967.138,2982.5,2983.18,2958.22,55588005.0,sh000001
2010-02-11,2985.082,2985.499,3001.64,2976.08,56646305.0,sh000001
2010-02-12,2996.088,3018.133,3018.86,2993.44,56092124.0,sh000001
2010-02-22,3016.703,3003.398,3026.66,3002.81,68505143.0,sh000001
2010-02-23,2998.907,2982.575,2998.91,2938.75,80392858.0,sh000001
2010-02-24,2964.984,3022.177,3023.74,2955.07,92918962.0,sh000001
2010-02-25,3026.656,3060.618,3063.0,3022.37,119670781.0,sh000001
2010-02-26,3053.498,3051.943,3067.53,3041.69,101296291.0,sh000001
2010-03-01,3057.006,3087.842,3093.09,3054.55,111038878.0,sh000001
2010-03-02,3089.706,3073.108,3095.99,3060.96,105327647.0,sh000001
2010-03-03,3074.099,3097.005,3098.46,3061.47,117156519.0,sh000001
2010-03-04,3098.069,3023.373,3102.4,3016.22,126383889.0,sh000001
2010-03-05,3026.639,3031.065,3044.17,3011.09,92259665.0,sh000001
2010-03-08,3036.415,3053.232,3058.83,3030.91,81011950.0,sh000001
2010-03-09,3053.26,3069.141,3084.85,3028.69,92381803.0,sh000001
2010-03-10,3067.15,3048.927,3085.99,3034.74,84612953.0,sh000001
2010-03-11,3050.644,3051.282,3070.93,3025.31,79872195.0,sh000001
2010-03-12,3051.474,3013.412,3057.52,3011.97,71418912.0,sh000001
2010-03-15,3010.722,2976.939,3013.52,2963.49,63749768.0,sh000001
2010-03-16,2974.487,2993.838,2993.84,2963.44,59627991.0,sh000001
2010-03-17,2999.815,3050.479,3050.76,2994.89,87085699.0,sh000001
2010-03-18,3053.158,3046.089,3063.59,3035.02,91379124.0,sh000001
2010-03-19,3046.749,3067.75,3069.66,3031.02,88481189.0,sh000001
2010-03-22,3069.66,3074.576,3083.34,3061.76,96499411.0,sh000001
2010-03-23,3076.957,3053.125,3082.97,3051.21,92867190.0,sh000001
2010-03-24,3058.928,3056.808,3076.75,3052.21,89266365.0,sh000001
2010-03-25,3051.356,3019.176,3051.36,3012.31,90190542.0,sh000001
2010-03-26,3017.215,3059.715,3067.71,3009.91,93077716.0,sh000001
2010-03-29,3076.048,3123.798,3130.28,3071.69,131895114.0,sh000001
2010-03-30,3123.832,3128.468,3132.58,3113.77,102431515.0,sh000001
2010-03-31,3129.574,3109.105,3130.11,3101.76,101143351.0,sh000001
2010-04-01,3111.935,3147.416,3148.34,3111.93,126779213.0,sh000001
2010-04-02,3154.77,3157.957,3159.6,3141.87,122789383.0,sh000001
2010-04-06,3170.612,3158.681,3177.97,3141.93,116814703.0,sh000001
2010-04-07,3156.314,3148.222,3161.08,3132.24,103521570.0,sh000001
2010-04-08,3143.451,3118.709,3143.83,3110.26,114643389.0,sh000001
2010-04-09,3118.926,3145.347,3146.46,3114.79,105425960.0,sh000001
2010-04-12,3151.888,3129.263,3156.21,3111.9,137962701.0,sh000001
2010-04-13,3129.692,3161.251,3173.634,3101.483,143982040.0,sh000001
2010-04-14,3161.551,3166.183,3167.66,3145.55,106435847.0,sh000001
2010-04-15,3168.139,3164.966,3181.66,3135.99,106263908.0,sh000001
2010-04-16,3159.672,3130.302,3159.67,3121.37,80934918.0,sh000001
2010-04-19,3096.785,2980.297,3096.78,2977.77,129360505.0,sh000001
2010-04-20,2980.081,2979.533,2998.91,2941.35,101732249.0,sh000001
2010-04-21,2984.618,3033.278,3034.33,2972.1,116308514.0,sh000001
2010-04-22,3021.289,2999.484,3023.64,2978.46,121726664.0,sh000001
2010-04-23,2995.568,2983.537,3015.63,2966.78,103518713.0,sh000001
2010-04-26,2988.077,2969.503,2996.83,2965.83,89146675.0,sh000001
2010-04-27,2962.145,2907.928,2962.15,2866.34,108271273.0,sh000001
2010-04-28,2883.167,2900.331,2916.68,2865.47,83749411.0,sh000001
2010-04-29,2912.196,2869.139,2928.93,2867.94,89344434.0,sh000001
2010-04-30,2867.649,2870.611,2875.81,2820.95,88734444.0,sh000001
2010-05-04,2821.354,2835.277,2862.55,2809.13,66079844.0,sh000001
2010-05-05,2804.514,2857.151,2857.29,2770.33,95340578.0,sh000001
2010-05-06,2838.951,2739.702,2838.95,2735.0,92649316.0,sh000001
2010-05-07,2685.992,2688.383,2732.18,2665.81,92026260.0,sh000001
2010-05-10,2690.859,2698.757,2713.06,2646.59,81854050.0,sh000001
2010-05-11,2745.604,2647.574,2751.07,2638.53,87897107.0,sh000001
2010-05-12,2628.019,2655.714,2668.12,2604.2,82544160.0,sh000001
2010-05-13,2653.579,2710.507,2711.07,2646.9,83077733.0,sh000001
2010-05-14,2692.096,2696.629,2712.86,2677.19,73368024.0,sh000001
2010-05-17,2663.882,2559.931,2663.88,2557.24,82648326.0,sh000001
2010-05-18,2555.141,2594.783,2603.32,2529.63,82792386.0,sh000001
2010-05-19,2581.63,2587.807,2623.96,2554.98,71372186.0,sh000001
2010-05-20,2571.54,2555.94,2609.64,2551.45,66390044.0,sh000001
2010-05-21,2492.575,2583.522,2584.45,2481.97,83856090.0,sh000001
2010-05-24,2596.318,2673.423,2680.49,2596.32,112497272.0,sh000001
2010-05-25,2654.359,2622.63,2659.74,2609.09,93269050.0,sh000001
2010-05-26,2620.853,2625.793,2644.94,2610.51,68710464.0,sh000001
2010-05-27,2615.105,2655.918,2662.08,2583.55,87883569.0,sh000001
2010-05-28,2680.403,2655.767,2686.54,2641.41,86947998.0,sh000001
2010-05-31,2647.868,2592.147,2665.39,2591.53,78743882.0,sh000001
2010-06-01,2577.763,2568.283,2598.9,2534.27,74666113.0,sh000001
2010-06-02,2548.542,2571.423,2572.34,2521.06,64866634.0,sh000001
2010-06-03,2575.77,2552.656,2596.14,2551.53,69502328.0,sh000001
2010-06-04,2536.231,2553.593,2556.97,2527.87,56518495.0,sh000001
2010-06-07,2508.329,2511.729,2527.1,2491.66,65697988.0,sh000001
2010-06-08,2510.084,2513.947,2531.88,2491.65,63032468.0,sh000001
2010-06-09,2523.879,2583.87,2589.47,2501.12,96030984.0,sh000001
2010-06-10,2561.549,2562.58,2581.05,2554.79,74583964.0,sh000001
2010-06-11,2574.899,2569.942,2590.98,2566.62,66519280.0,sh000001
2010-06-17,2588.965,2560.245,2595.51,2559.72,54957039.0,sh000001
2010-06-18,2556.602,2513.222,2568.86,2505.33,67218453.0,sh000001
2010-06-21,2517.292,2586.21,2587.34,2504.32,78554425.0,sh000001
2010-06-22,2579.631,2588.698,2598.35,2572.96,63681459.0,sh000001
2010-06-23,2576.343,2569.872,2593.67,2546.52,58776822.0,sh000001
2010-06-24,2563.639,2566.745,2586.9,2554.34,48856571.0,sh000001
2010-06-25,2556.54,2552.817,2572.83,2534.27,50078852.0,sh000001
2010-06-28,2550.649,2535.278,2561.49,2528.39,43203938.0,sh000001
2010-06-29,2534.496,2427.053,2541.14,2425.93,73744904.0,sh000001
2010-06-30,2409.542,2398.37,2411.44,2382.36,55210569.0,sh000001
2010-07-01,2393.947,2373.792,2410.77,2371.78,49967686.0,sh000001
2010-07-02,2371.323,2382.901,2386.4,2319.74,68329570.0,sh000001
2010-07-05,2358.757,2363.947,2378.09,2335.57,47996452.0,sh000001
2010-07-06,2358.284,2409.424,2409.78,2356.55,61364295.0,sh000001
2010-07-07,2407.665,2421.117,2421.68,2392.57,56110700.0,sh000001
2010-07-08,2429.676,2415.15,2436.28,2402.0,54485954.0,sh000001
2010-07-09,2416.58,2470.923,2485.6,2398.68,85890148.0,sh000001
2010-07-12,2468.54,2490.72,2501.02,2455.81,82922349.0,sh000001
2010-07-13,2468.69,2450.286,2468.69,2439.24,66327019.0,sh000001
2010-07-14,2456.103,2470.44,2494.59,2456.1,72946145.0,sh000001
2010-07-15,2465.989,2424.304,2487.24,2423.65,105539239.0,sh000001
2010-07-16,2414.681,2424.271,2428.46,2389.07,70793303.0,sh000001
2010-07-19,2399.58,2475.421,2484.19,2392.27,88838962.0,sh000001
2010-07-20,2477.753,2528.73,2530.33,2477.46,118598374.0,sh000001
2010-07-21,2529.619,2535.394,2553.45,2520.15,114247832.0,sh000001
2010-07-22,2525.976,2562.406,2563.24,2522.2,105934217.0,sh000001
2010-07-23,2566.851,2572.028,2579.52,2549.24,114373149.0,sh000001
2010-07-26,2576.372,2588.683,2589.48,2556.47,93326486.0,sh000001
2010-07-27,2581.59,2575.368,2588.0,2565.64,86605236.0,sh000001
2010-07-28,2574.322,2633.663,2636.0,2564.16,128979538.0,sh000001
2010-07-29,2635.048,2648.116,2656.41,2623.94,139123605.0,sh000001
2010-07-30,2642.852,2637.503,2643.03,2614.73,94773788.0,sh000001
2010-08-02,2635.807,2672.516,2675.76,2633.65,112944633.0,sh000001
2010-08-03,2678.791,2627.002,2681.79,2626.72,127971094.0,sh000001
2010-08-04,2620.499,2638.522,2638.9,2589.99,112123737.0,sh000001
2010-08-05,2636.243,2620.757,2640.59,2606.62,113514382.0,sh000001
2010-08-06,2618.713,2658.392,2659.41,2598.91,120927286.0,sh000001
2010-08-09,2656.36,2672.53,2676.09,2650.4,119964750.0,sh000001
2010-08-10,2672.793,2595.274,2675.31,2594.34,127010021.0,sh000001
2010-08-11,2587.615,2607.497,2618.45,2586.02,86941461.0,sh000001
2010-08-12,2584.919,2575.475,2608.76,2570.96,92675203.0,sh000001
2010-08-13,2576.687,2606.7,2607.03,2564.84,88820450.0,sh000001
2010-08-16,2603.792,2661.708,2665.31,2596.77,125862823.0,sh000001
2010-08-17,2663.184,2671.893,2677.57,2654.01,122638294.0,sh000001
2010-08-18,2674.501,2666.301,2687.76,2654.41,136254348.0,sh000001
2010-08-19,2669.431,2687.979,2701.93,2659.3,128441613.0,sh000001
2010-08-20,2677.019,2642.307,2683.29,2636.91,116172184.0,sh000001
2010-08-23,2637.82,2639.366,2656.12,2629.71,88136539.0,sh000001
2010-08-24,2636.532,2650.307,2667.17,2614.56,107243639.0,sh000001
2010-08-25,2634.95,2596.58,2645.503,2595.728,109695828.0,sh000001
2010-08-26,2604.88,2603.48,2616.96,2590.61,80313857.0,sh000001
2010-08-27,2602.5,2610.74,2613.49,2588.64,70466094.0,sh000001
2010-08-30,2622.27,2652.66,2656.35,2620.19,110479525.0,sh000001
2010-08-31,2644.79,2638.8,2647.25,2626.79,110890245.0,sh000001
2010-09-01,2641.05,2622.88,2662.88,2604.49,127164940.0,sh000001
2010-09-02,2646.89,2655.78,2659.98,2636.42,124076238.0,sh000001
2010-09-03,2658.13,2655.39,2660.54,2631.85,129456526.0,sh000001
2010-09-06,2667.2,2696.25,2698.6,2664.24,144209066.0,sh000001
2010-09-07,2698.22,2698.36,2704.93,2679.02,112231539.0,sh000001
2010-09-08,2687.71,2695.29,2695.84,2674.32,113519409.0,sh000001
2010-09-09,2698.64,2656.35,2698.64,2651.6,132989434.0,sh000001
2010-09-10,2657.24,2663.21,2667.84,2628.83,113041151.0,sh000001
2010-09-13,2665.66,2688.32,2696.67,2660.61,117918914.0,sh000001
2010-09-14,2694.07,2688.52,2703.78,2678.97,120712410.0,sh000001
2010-09-15,2688.39,2652.5,2688.49,2645.86,122039815.0,sh000001
2010-09-16,2646.92,2602.47,2653.27,2583.34,118998200.0,sh000001
2010-09-17,2607.55,2598.69,2615.08,2592.53,83171357.0,sh000001
2010-09-20,2601.48,2588.71,2607.35,2573.63,79469519.0,sh000001
2010-09-21,2593.76,2591.55,2601.1,2580.18,58101406.0,sh000001
2010-09-27,2600.54,2627.97,2629.04,2597.14,76844658.0,sh000001
2010-09-28,2625.33,2611.35,2625.33,2607.02,93117430.0,sh000001
2010-09-29,2608.92,2610.68,2634.12,2603.93,88618663.0,sh000001
2010-09-30,2599.72,2655.66,2656.0,2597.6,89580361.0,sh000001
2010-10-08,2681.25,2738.74,2747.8,2677.99,135759543.0,sh000001
2010-10-11,2755.03,2806.94,2823.6,2755.03,207535265.0,sh000001
2010-10-12,2795.76,2841.41,2843.43,2782.34,167428327.0,sh000001
2010-10-13,2842.14,2861.36,2862.03,2826.22,185281671.0,sh000001
2010-10-14,2881.55,2879.64,2919.41,2864.52,229461709.0,sh000001
2010-10-15,2863.74,2971.16,2971.16,2858.22,236568558.0,sh000001
2010-10-18,2985.46,2955.23,3026.1,2944.72,263316938.0,sh000001
2010-10-19,2949.63,3001.85,3002.37,2931.91,170667828.0,sh000001
2010-10-20,2947.51,3003.95,3041.15,2942.5,207804424.0,sh000001
2010-10-21,3009.23,2983.53,3018.24,2958.55,161436141.0,sh000001
2010-10-22,2976.75,2975.04,2997.62,2954.62,147079881.0,sh000001
2010-10-25,2979.71,3051.42,3051.54,2959.3,192114243.0,sh000001
2010-10-26,3065.84,3041.54,3073.38,3017.82,198778908.0,sh000001
2010-10-27,3031.65,2997.05,3056.4,2988.87,176268280.0,sh000001
2010-10-28,2989.29,2992.58,3007.01,2969.3,143537933.0,sh000001
2010-10-29,2993.3,2978.83,2996.77,2955.48,147109754.0,sh000001
2010-11-01,2986.89,3054.02,3054.05,2986.89,186243180.0,sh000001
2010-11-02,3061.63,3045.43,3089.57,3029.32,224947283.0,sh000001
2010-11-03,3044.02,3030.99,3069.07,3017.1,189848032.0,sh000001
2010-11-04,3035.37,3086.94,3087.42,3035.37,176857096.0,sh000001
2010-11-05,3129.87,3129.5,3142.59,3105.92,211955803.0,sh000001
2010-11-08,3140.4,3159.51,3160.7,3124.09,205417960.0,sh000001
2010-11-09,3159.02,3135.0,3159.02,3110.34,192455746.0,sh000001
2010-11-10,3120.44,3115.36,3124.26,3093.88,185052423.0,sh000001
2010-11-11,3108.51,3147.74,3186.72,3102.77,210274743.0,sh000001
2010-11-12,3121.92,2985.44,3150.15,2975.16,233084958.0,sh000001
2010-11-15,2984.87,3014.41,3016.13,2939.68,153152448.0,sh000001
2010-11-16,3007.64,2894.54,3007.64,2885.75,171089373.0,sh000001
2010-11-17,2852.48,2838.86,2891.05,2824.12,123780261.0,sh000001
2010-11-18,2855.6,2865.45,2873.7,2827.18,102226182.0,sh000001
2010-11-19,2879.66,2888.57,2888.75,2806.64,123778460.0,sh000001
2010-11-22,2861.61,2884.37,2904.97,2852.77,127117716.0,sh000001
2010-11-23,2872.17,2828.28,2872.17,2791.58,116311956.0,sh000001
2010-11-24,2794.86,2859.94,2861.49,2794.86,116156238.0,sh000001
2010-11-25,2875.86,2898.26,2901.68,2856.96,131608453.0,sh000001
2010-11-26,2890.29,2871.7,2894.42,2851.96,110866191.0,sh000001
2010-11-29,2861.15,2866.36,2878.83,2841.79,102452542.0,sh000001
2010-11-30,2863.41,2820.18,2881.16,2758.92,139324863.0,sh000001
2010-12-01,2810.54,2823.45,2834.2,2795.81,81263296.0,sh000001
2010-12-02,2860.46,2843.61,2870.81,2841.47,104195755.0,sh000001
2010-12-03,2846.73,2842.43,2853.4,2822.74,83521010.0,sh000001
2010-12-06,2850.38,2857.18,2871.41,2831.7,89773055.0,sh000001
2010-12-07,2843.77,2875.86,2884.53,2809.11,86785497.0,sh000001
2010-12-08,2868.73,2848.55,2880.56,2843.94,86707379.0,sh000001
2010-12-09,2837.61,2810.95,2854.7,2808.51,94622552.0,sh000001
2010-12-10,2798.74,2841.04,2850.42,2792.52,80496108.0,sh000001
2010-12-13,2850.32,2922.95,2923.77,2847.66,128878468.0,sh000001
2010-12-14,2928.3,2927.08,2933.41,2912.42,120944936.0,sh000001
2010-12-15,2927.26,2911.41,2939.05,2905.65,109462489.0,sh000001
2010-12-16,2908.86,2898.14,2921.27,2891.86,87606313.0,sh000001
2010-12-17,2896.77,2893.74,2898.81,2881.0,73677136.0,sh000001
2010-12-20,2901.47,2852.92,2911.56,2804.56,113755495.0,sh000001
2010-12-21,2857.59,2904.11,2908.17,2846.63,106825623.0,sh000001
2010-12-22,2910.73,2877.9,2917.2,2867.05,98325557.0,sh000001
2010-12-23,2874.2,2855.22,2893.71,2849.84,89002488.0,sh000001
2010-12-24,2841.35,2835.16,2853.49,2813.5,81216848.0,sh000001
2010-12-27,2842.81,2781.4,2876.81,2774.54,97807278.0,sh000001
2010-12-28,2768.03,2732.99,2775.15,2730.41,84332632.0,sh000001
2010-12-29,2735.48,2751.53,2753.02,2721.48,63941278.0,sh000001
2010-12-30,2751.97,2759.57,2768.13,2724.54,73172046.0,sh000001
2010-12-31,2759.16,2808.08,2808.93,2758.13,83350214.0,sh000001
2011-01-04,2825.33,2852.65,2855.4,2810.11,110072791.0,sh000001
2011-01-05,2833.12,2838.59,2850.49,2824.3,104415282.0,sh000001
2011-01-06,2838.44,2824.2,2853.88,2816.95,84705616.0,sh000001
2011-01-07,2820.67,2838.8,2868.0,2807.87,113129568.0,sh000001
2011-01-10,2832.62,2791.81,2847.36,2786.86,90780872.0,sh000001
2011-01-11,2783.48,2804.05,2810.76,2770.34,80553780.0,sh000001
2011-01-12,2811.78,2821.3,2828.47,2788.13,79246117.0,sh000001
2011-01-13,2830.53,2827.71,2837.53,2810.87,74886265.0,sh000001
2011-01-14,2817.05,2791.34,2817.05,2780.44,76753880.0,sh000001
2011-01-17,2772.45,2706.66,2780.94,2698.78,92519113.0,sh000001
2011-01-18,2696.15,2708.98,2715.41,2683.37,60377276.0,sh000001
2011-01-19,2707.82,2758.1,2759.6,2700.81,78493169.0,sh000001
2011-01-20,2752.8,2677.65,2752.8,2676.13,86047191.0,sh000001
2011-01-21,2668.68,2715.29,2746.18,2667.29,95639038.0,sh000001
2011-01-24,2716.52,2695.72,2736.11,2690.65,87920807.0,sh000001
2011-01-25,2691.69,2677.43,2701.04,2661.45,69481412.0,sh000001
2011-01-26,2677.17,2708.81,2710.74,2676.77,60750899.0,sh000001
2011-01-27,2690.82,2749.15,2753.0,2677.21,105569163.0,sh000001
2011-01-28,2741.31,2752.75,2759.44,2733.29,85427992.0,sh000001
2011-01-31,2751.53,2790.69,2790.92,2748.54,91502814.0,sh000001
2011-02-01,2795.07,2798.96,2805.05,2785.3,73350092.0,sh000001
2011-02-09,2778.7,2774.06,2804.21,2764.87,87257788.0,sh000001
2011-02-10,2769.65,2818.16,2819.06,2760.18,97919763.0,sh000001
2011-02-11,2815.12,2827.33,2835.41,2807.6,107758171.0,sh000001
2011-02-14,2828.57,2899.13,2906.26,2828.57,154242970.0,sh000001
2011-02-15,2900.43,2899.24,2934.47,2892.64,152449898.0,sh000001
2011-02-16,2893.68,2923.9,2924.19,2882.55,127805697.0,sh000001
2011-02-17,2929.25,2926.96,2939.28,2905.03,130415498.0,sh000001
2011-02-18,2924.23,2899.79,2924.23,2890.26,113775463.0,sh000001
2011-02-21,2886.54,2932.25,2932.82,2884.19,118855883.0,sh000001
2011-02-22,2941.32,2855.52,2944.41,2851.62,153004622.0,sh000001
2011-02-23,2844.99,2862.63,2868.48,2839.2,111083059.0,sh000001
2011-02-24,2861.39,2878.6,2881.54,2854.56,109772588.0,sh000001
2011-02-25,2876.78,2878.56,2890.32,2848.65,100094039.0,sh000001
